data,linha,sigla,estacao,fluxo
2025-07-26,2-VERDE,CLI,Clínicas,6700
2025-07-27,2-VERDE,CLI,Clínicas,4300
2025-07-28,2-VERDE,CLI,Clínicas,18600
2025-07-29,2-VERDE,CLI,Clínicas,21100
2025-07-30,2-VERDE,CLI,Clínicas,20900
2025-07-31,2-VERDE,CLI,Clínicas,20800
2025-08-01,2-VERDE,CLI,Clínicas,18700
2025-08-02,2-VERDE,CLI,Clínicas,6800
2025-08-03,2-VERDE,CLI,Clínicas,4500
2025-08-04,2-VERDE,CLI,Clínicas,20500
2025-08-05,2-VERDE,CLI,Clínicas,23400
2025-08-06,2-VERDE,CLI,Clínicas,22600
2025-08-07,2-VERDE,CLI,Clínicas,21200
2025-08-08,2-VERDE,CLI,Clínicas,20200
2025-08-09,2-VERDE,CLI,Clínicas,6600
2025-08-10,2-VERDE,CLI,Clínicas,4100
2025-08-11,2-VERDE,CLI,Clínicas,20500
2025-08-12,2-VERDE,CLI,Clínicas,21500
2025-08-13,2-VERDE,CLI,Clínicas,23100
2025-08-14,2-VERDE,CLI,Clínicas,22800
2025-08-15,2-VERDE,CLI,Clínicas,21600
2025-08-16,2-VERDE,CLI,Clínicas,6800
2025-08-17,2-VERDE,CLI,Clínicas,4200
2025-08-18,2-VERDE,CLI,Clínicas,22500
2025-08-19,2-VERDE,CLI,Clínicas,23100
2025-08-20,2-VERDE,CLI,Clínicas,21700
2025-08-21,2-VERDE,CLI,Clínicas,22400
2025-08-22,2-VERDE,CLI,Clínicas,19700
2025-08-23,2-VERDE,CLI,Clínicas,6800
2025-08-24,2-VERDE,CLI,Clínicas,4600
2025-08-25,2-VERDE,CLI,Clínicas,20900
2025-08-26,2-VERDE,CLI,Clínicas,22000
2025-08-27,2-VERDE,CLI,Clínicas,22700
2025-08-28,2-VERDE,CLI,Clínicas,22800
2025-08-29,2-VERDE,CLI,Clínicas,21400
2025-08-30,2-VERDE,CLI,Clínicas,8100
2025-08-31,2-VERDE,CLI,Clínicas,4600
2025-09-01,2-VERDE,CLI,Clínicas,20900
2025-09-02,2-VERDE,CLI,Clínicas,22800
2025-09-03,2-VERDE,CLI,Clínicas,22500
2025-09-04,2-VERDE,CLI,Clínicas,22300
2025-09-05,2-VERDE,CLI,Clínicas,21300
2025-09-06,2-VERDE,CLI,Clínicas,6600
2025-09-07,2-VERDE,CLI,Clínicas,6400
2025-09-08,2-VERDE,CLI,Clínicas,21700
2025-09-09,2-VERDE,CLI,Clínicas,23100
2025-09-10,2-VERDE,CLI,Clínicas,22500
2025-09-11,2-VERDE,CLI,Clínicas,22200
2025-09-12,2-VERDE,CLI,Clínicas,21000
2025-09-13,2-VERDE,CLI,Clínicas,7200
2025-09-14,2-VERDE,CLI,Clínicas,4400
2025-09-15,2-VERDE,CLI,Clínicas,22300
2025-09-16,2-VERDE,CLI,Clínicas,22700
2025-09-17,2-VERDE,CLI,Clínicas,22500
2025-09-18,2-VERDE,CLI,Clínicas,22200
2025-09-19,2-VERDE,CLI,Clínicas,21000
2025-09-20,2-VERDE,CLI,Clínicas,7200
2025-09-21,2-VERDE,CLI,Clínicas,5300
2025-09-22,2-VERDE,CLI,Clínicas,20700
2025-09-23,2-VERDE,CLI,Clínicas,23000
2025-09-24,2-VERDE,CLI,Clínicas,22800
2025-09-25,2-VERDE,CLI,Clínicas,22600
2025-09-26,2-VERDE,CLI,Clínicas,21600
2025-09-27,2-VERDE,CLI,Clínicas,6800
2025-09-28,2-VERDE,CLI,Clínicas,4500
2025-09-29,2-VERDE,CLI,Clínicas,22500
2025-09-30,2-VERDE,CLI,Clínicas,23000
2025-10-01,2-VERDE,CLI,Clínicas,23000
2025-10-02,2-VERDE,CLI,Clínicas,22700
2025-10-03,2-VERDE,CLI,Clínicas,21700
2025-10-04,2-VERDE,CLI,Clínicas,7200
2025-10-05,2-VERDE,CLI,Clínicas,5200
2025-10-06,2-VERDE,CLI,Clínicas,21700
2025-10-07,2-VERDE,CLI,Clínicas,23300
2025-10-08,2-VERDE,CLI,Clínicas,22800
2025-10-09,2-VERDE,CLI,Clínicas,21800
2025-10-10,2-VERDE,CLI,Clínicas,21000
2025-10-11,2-VERDE,CLI,Clínicas,6500
2025-10-12,2-VERDE,CLI,Clínicas,4100
2025-10-13,2-VERDE,CLI,Clínicas,21800
2025-10-14,2-VERDE,CLI,Clínicas,22800
2025-10-15,2-VERDE,CLI,Clínicas,22400
2025-10-16,2-VERDE,CLI,Clínicas,21600
2025-10-17,2-VERDE,CLI,Clínicas,21100
2025-10-18,2-VERDE,CLI,Clínicas,6600
2025-10-19,2-VERDE,CLI,Clínicas,4700
2025-10-20,2-VERDE,CLI,Clínicas,22000
2025-10-21,2-VERDE,CLI,Clínicas,23500
2025-10-22,2-VERDE,CLI,Clínicas,22800
2025-10-23,2-VERDE,CLI,Clínicas,22800
2025-10-24,2-VERDE,CLI,Clínicas,21500
2025-10-25,2-VERDE,CLI,Clínicas,6800
2025-10-26,2-VERDE,CLI,Clínicas,4400
2025-10-27,2-VERDE,CLI,Clínicas,18900
2025-10-28,2-VERDE,CLI,Clínicas,20800
2025-10-29,2-VERDE,CLI,Clínicas,22200
2025-10-30,2-VERDE,CLI,Clínicas,22800
2025-10-31,2-VERDE,CLI,Clínicas,21300
2025-11-01,2-VERDE,CLI,Clínicas,8700
2025-11-02,2-VERDE,CLI,Clínicas,4700
2025-11-03,2-VERDE,CLI,Clínicas,22600
2025-11-04,2-VERDE,CLI,Clínicas,22900
2025-11-05,2-VERDE,CLI,Clínicas,23000
2025-11-06,2-VERDE,CLI,Clínicas,23000
2025-11-07,2-VERDE,CLI,Clínicas,21700
2025-11-08,2-VERDE,CLI,Clínicas,9100
2025-11-09,2-VERDE,CLI,Clínicas,4200
2025-11-10,2-VERDE,CLI,Clínicas,22600
2025-11-11,2-VERDE,CLI,Clínicas,23300
2025-11-12,2-VERDE,CLI,Clínicas,23100
2025-11-13,2-VERDE,CLI,Clínicas,23100
2025-11-14,2-VERDE,CLI,Clínicas,21600
2025-11-15,2-VERDE,CLI,Clínicas,6100
2025-11-16,2-VERDE,CLI,Clínicas,4200
2025-11-17,2-VERDE,CLI,Clínicas,22400
2025-11-18,2-VERDE,CLI,Clínicas,23200
2025-11-19,2-VERDE,CLI,Clínicas,23200
2025-11-20,2-VERDE,CLI,Clínicas,7300
2025-11-21,2-VERDE,CLI,Clínicas,10000
2025-11-22,2-VERDE,CLI,Clínicas,6600
2025-11-23,2-VERDE,CLI,Clínicas,4400
2025-11-24,2-VERDE,CLI,Clínicas,22500
2025-11-25,2-VERDE,CLI,Clínicas,23300
2025-11-26,2-VERDE,CLI,Clínicas,22800
2025-11-27,2-VERDE,CLI,Clínicas,23400
2025-11-28,2-VERDE,CLI,Clínicas,21900
2025-11-29,2-VERDE,CLI,Clínicas,8600
2025-11-30,2-VERDE,CLI,Clínicas,5200
2025-12-01,2-VERDE,CLI,Clínicas,21800
2025-12-02,2-VERDE,CLI,Clínicas,22400
2025-12-03,2-VERDE,CLI,Clínicas,22600
2025-12-04,2-VERDE,CLI,Clínicas,22300
2025-12-05,2-VERDE,CLI,Clínicas,21400
2025-12-06,2-VERDE,CLI,Clínicas,7500
2025-12-07,2-VERDE,CLI,Clínicas,5500
2025-12-08,2-VERDE,CLI,Clínicas,22000
2025-12-09,2-VERDE,CLI,Clínicas,24600
2025-12-10,2-VERDE,CLI,Clínicas,23300
2025-12-11,2-VERDE,CLI,Clínicas,22700
2025-12-12,2-VERDE,CLI,Clínicas,21300
2025-12-13,2-VERDE,CLI,Clínicas,11100
2025-12-14,2-VERDE,CLI,Clínicas,6700
2025-12-15,2-VERDE,CLI,Clínicas,21500
2025-12-16,2-VERDE,CLI,Clínicas,23200
2025-12-17,2-VERDE,CLI,Clínicas,21700
2025-12-18,2-VERDE,CLI,Clínicas,21800
2025-12-19,2-VERDE,CLI,Clínicas,19700
2025-12-20,2-VERDE,CLI,Clínicas,6800
2025-12-21,2-VERDE,CLI,Clínicas,4700
2025-12-22,2-VERDE,CLI,Clínicas,15900
2025-12-23,2-VERDE,CLI,Clínicas,14500
2025-12-24,2-VERDE,CLI,Clínicas,5000
2025-12-25,2-VERDE,CLI,Clínicas,3000
2025-12-26,2-VERDE,CLI,Clínicas,8000
2025-12-27,2-VERDE,CLI,Clínicas,4900
2025-12-28,2-VERDE,CLI,Clínicas,3600
2025-12-29,2-VERDE,CLI,Clínicas,12900
2025-12-30,2-VERDE,CLI,Clínicas,11500
2025-12-31,2-VERDE,CLI,Clínicas,5700
2025-01-01,2-VERDE,SUM,Sumaré,1200
2025-01-02,2-VERDE,SUM,Sumaré,4800
2025-01-03,2-VERDE,SUM,Sumaré,5400
2025-01-04,2-VERDE,SUM,Sumaré,3000
2025-01-05,2-VERDE,SUM,Sumaré,2000
2025-01-06,2-VERDE,SUM,Sumaré,7700
2025-01-07,2-VERDE,SUM,Sumaré,8300
2025-01-08,2-VERDE,SUM,Sumaré,8500
2025-01-09,2-VERDE,SUM,Sumaré,8200
2025-01-10,2-VERDE,SUM,Sumaré,8100
2025-01-11,2-VERDE,SUM,Sumaré,4200
2025-01-12,2-VERDE,SUM,Sumaré,2600
2025-01-13,2-VERDE,SUM,Sumaré,8600
2025-01-14,2-VERDE,SUM,Sumaré,9200
2025-01-15,2-VERDE,SUM,Sumaré,9400
2025-01-16,2-VERDE,SUM,Sumaré,9400
2025-01-17,2-VERDE,SUM,Sumaré,8500
2025-01-18,2-VERDE,SUM,Sumaré,4100
2025-01-19,2-VERDE,SUM,Sumaré,2500
2025-01-20,2-VERDE,SUM,Sumaré,8900
2025-01-21,2-VERDE,SUM,Sumaré,9700
2025-01-22,2-VERDE,SUM,Sumaré,9800
2025-01-23,2-VERDE,SUM,Sumaré,9800
2025-01-24,2-VERDE,SUM,Sumaré,9400
2025-01-25,2-VERDE,SUM,Sumaré,3800
2025-01-26,2-VERDE,SUM,Sumaré,2400
2025-01-27,2-VERDE,SUM,Sumaré,9300
2025-01-28,2-VERDE,SUM,Sumaré,10200
2025-01-29,2-VERDE,SUM,Sumaré,10100
2025-01-30,2-VERDE,SUM,Sumaré,10100
2025-01-31,2-VERDE,SUM,Sumaré,9400
2025-02-01,2-VERDE,SUM,Sumaré,4000
2025-02-02,2-VERDE,SUM,Sumaré,2400
2025-02-03,2-VERDE,SUM,Sumaré,9700
2025-02-04,2-VERDE,SUM,Sumaré,10800
2025-02-05,2-VERDE,SUM,Sumaré,10900
2025-02-06,2-VERDE,SUM,Sumaré,11000
2025-02-07,2-VERDE,SUM,Sumaré,9900
2025-02-08,2-VERDE,SUM,Sumaré,4600
2025-02-09,2-VERDE,SUM,Sumaré,2800
2025-02-10,2-VERDE,SUM,Sumaré,10200
2025-02-11,2-VERDE,SUM,Sumaré,11500
2025-02-12,2-VERDE,SUM,Sumaré,11300
2025-02-13,2-VERDE,SUM,Sumaré,11400
2025-02-14,2-VERDE,SUM,Sumaré,10500
2025-02-15,2-VERDE,SUM,Sumaré,4900
2025-02-16,2-VERDE,SUM,Sumaré,2800
2025-02-17,2-VERDE,SUM,Sumaré,10700
2025-02-18,2-VERDE,SUM,Sumaré,11300
2025-02-19,2-VERDE,SUM,Sumaré,11400
2025-02-20,2-VERDE,SUM,Sumaré,11600
2025-02-21,2-VERDE,SUM,Sumaré,10500
2025-02-22,2-VERDE,SUM,Sumaré,6900
2025-02-23,2-VERDE,SUM,Sumaré,5300
2025-02-24,2-VERDE,SUM,Sumaré,10800
2025-02-25,2-VERDE,SUM,Sumaré,11800
2025-02-26,2-VERDE,SUM,Sumaré,11600
2025-02-27,2-VERDE,SUM,Sumaré,11400
2025-02-28,2-VERDE,SUM,Sumaré,9900
2025-03-01,2-VERDE,SUM,Sumaré,4300
2025-03-02,2-VERDE,SUM,Sumaré,4100
2025-03-03,2-VERDE,SUM,Sumaré,4300
2025-03-04,2-VERDE,SUM,Sumaré,5900
2025-03-05,2-VERDE,SUM,Sumaré,6700
2025-03-06,2-VERDE,SUM,Sumaré,10400
2025-03-07,2-VERDE,SUM,Sumaré,10000
2025-03-08,2-VERDE,SUM,Sumaré,4700
2025-03-09,2-VERDE,SUM,Sumaré,2700
2025-03-10,2-VERDE,SUM,Sumaré,10700
2025-03-11,2-VERDE,SUM,Sumaré,11500
2025-03-12,2-VERDE,SUM,Sumaré,11800
2025-03-13,2-VERDE,SUM,Sumaré,11500
2025-03-14,2-VERDE,SUM,Sumaré,10600
2025-03-15,2-VERDE,SUM,Sumaré,5300
2025-03-16,2-VERDE,SUM,Sumaré,3300
2025-03-17,2-VERDE,SUM,Sumaré,10600
2025-03-18,2-VERDE,SUM,Sumaré,11400
2025-03-19,2-VERDE,SUM,Sumaré,11500
2025-03-20,2-VERDE,SUM,Sumaré,11500
2025-03-21,2-VERDE,SUM,Sumaré,10400
2025-03-22,2-VERDE,SUM,Sumaré,4800
2025-03-23,2-VERDE,SUM,Sumaré,2600
2025-03-24,2-VERDE,SUM,Sumaré,10600
2025-03-25,2-VERDE,SUM,Sumaré,11400
2025-03-26,2-VERDE,SUM,Sumaré,11200
2025-03-27,2-VERDE,SUM,Sumaré,11500
2025-03-28,2-VERDE,SUM,Sumaré,10600
2025-03-29,2-VERDE,SUM,Sumaré,5000
2025-03-30,2-VERDE,SUM,Sumaré,3300
2025-03-31,2-VERDE,SUM,Sumaré,10700
2025-04-01,2-VERDE,SUM,Sumaré,11300
2025-04-02,2-VERDE,SUM,Sumaré,11300
2025-04-03,2-VERDE,SUM,Sumaré,11300
2025-04-04,2-VERDE,SUM,Sumaré,10400
2025-04-05,2-VERDE,SUM,Sumaré,4800
2025-04-06,2-VERDE,SUM,Sumaré,3200
2025-04-07,2-VERDE,SUM,Sumaré,10700
2025-04-08,2-VERDE,SUM,Sumaré,11400
2025-04-09,2-VERDE,SUM,Sumaré,11400
2025-04-10,2-VERDE,SUM,Sumaré,11500
2025-04-11,2-VERDE,SUM,Sumaré,10700
2025-04-12,2-VERDE,SUM,Sumaré,4900
2025-04-13,2-VERDE,SUM,Sumaré,3000
2025-04-14,2-VERDE,SUM,Sumaré,10500
2025-04-15,2-VERDE,SUM,Sumaré,11600
2025-04-16,2-VERDE,SUM,Sumaré,11300
2025-04-17,2-VERDE,SUM,Sumaré,10500
2025-04-18,2-VERDE,SUM,Sumaré,5200
2025-04-19,2-VERDE,SUM,Sumaré,3500
2025-04-20,2-VERDE,SUM,Sumaré,2200
2025-04-21,2-VERDE,SUM,Sumaré,2800
2025-04-22,2-VERDE,SUM,Sumaré,10900
2025-04-23,2-VERDE,SUM,Sumaré,11300
2025-04-24,2-VERDE,SUM,Sumaré,11400
2025-04-25,2-VERDE,SUM,Sumaré,10300
2025-04-26,2-VERDE,SUM,Sumaré,4900
2025-04-27,2-VERDE,SUM,Sumaré,3000
2025-04-28,2-VERDE,SUM,Sumaré,10700
2025-04-29,2-VERDE,SUM,Sumaré,11400
2025-04-30,2-VERDE,SUM,Sumaré,11100
2025-05-01,2-VERDE,SUM,Sumaré,3600
2025-05-02,2-VERDE,SUM,Sumaré,6700
2025-05-03,2-VERDE,SUM,Sumaré,4100
2025-05-04,2-VERDE,SUM,Sumaré,2800
2025-05-05,2-VERDE,SUM,Sumaré,10400
2025-05-06,2-VERDE,SUM,Sumaré,11100
2025-05-07,2-VERDE,SUM,Sumaré,11400
2025-05-08,2-VERDE,SUM,Sumaré,11400
2025-05-09,2-VERDE,SUM,Sumaré,10300
2025-05-10,2-VERDE,SUM,Sumaré,4500
2025-05-11,2-VERDE,SUM,Sumaré,2200
2025-05-12,2-VERDE,SUM,Sumaré,10800
2025-05-13,2-VERDE,SUM,Sumaré,13300
2025-05-14,2-VERDE,SUM,Sumaré,11600
2025-05-15,2-VERDE,SUM,Sumaré,11700
2025-05-16,2-VERDE,SUM,Sumaré,10600
2025-05-17,2-VERDE,SUM,Sumaré,4900
2025-05-18,2-VERDE,SUM,Sumaré,2900
2025-05-19,2-VERDE,SUM,Sumaré,10500
2025-05-20,2-VERDE,SUM,Sumaré,11400
2025-05-21,2-VERDE,SUM,Sumaré,11600
2025-05-22,2-VERDE,SUM,Sumaré,11500
2025-05-23,2-VERDE,SUM,Sumaré,10200
2025-05-24,2-VERDE,SUM,Sumaré,4900
2025-05-25,2-VERDE,SUM,Sumaré,3100
2025-05-26,2-VERDE,SUM,Sumaré,10300
2025-05-27,2-VERDE,SUM,Sumaré,11300
2025-05-28,2-VERDE,SUM,Sumaré,11200
2025-05-29,2-VERDE,SUM,Sumaré,10700
2025-05-30,2-VERDE,SUM,Sumaré,7900
2025-05-31,2-VERDE,SUM,Sumaré,4800
2025-06-01,2-VERDE,SUM,Sumaré,3100
2025-06-02,2-VERDE,SUM,Sumaré,10200
2025-06-03,2-VERDE,SUM,Sumaré,10900
2025-06-04,2-VERDE,SUM,Sumaré,11100
2025-06-05,2-VERDE,SUM,Sumaré,10900
2025-06-06,2-VERDE,SUM,Sumaré,10100
2025-06-07,2-VERDE,SUM,Sumaré,4600
2025-06-08,2-VERDE,SUM,Sumaré,2600
2025-06-09,2-VERDE,SUM,Sumaré,10200
2025-06-10,2-VERDE,SUM,Sumaré,10900
2025-06-11,2-VERDE,SUM,Sumaré,11000
2025-06-12,2-VERDE,SUM,Sumaré,10800
2025-06-13,2-VERDE,SUM,Sumaré,10100
2025-06-14,2-VERDE,SUM,Sumaré,4800
2025-06-15,2-VERDE,SUM,Sumaré,2600
2025-06-16,2-VERDE,SUM,Sumaré,10100
2025-06-17,2-VERDE,SUM,Sumaré,11100
2025-06-18,2-VERDE,SUM,Sumaré,10400
2025-06-19,2-VERDE,SUM,Sumaré,3500
2025-06-20,2-VERDE,SUM,Sumaré,6300
2025-06-21,2-VERDE,SUM,Sumaré,3900
2025-06-22,2-VERDE,SUM,Sumaré,2800
2025-06-23,2-VERDE,SUM,Sumaré,9800
2025-06-24,2-VERDE,SUM,Sumaré,10300
2025-06-25,2-VERDE,SUM,Sumaré,10400
2025-06-26,2-VERDE,SUM,Sumaré,10500
2025-06-27,2-VERDE,SUM,Sumaré,9500
2025-06-28,2-VERDE,SUM,Sumaré,4500
2025-06-29,2-VERDE,SUM,Sumaré,2900
2025-06-30,2-VERDE,SUM,Sumaré,9400
2025-07-01,2-VERDE,SUM,Sumaré,9800
2025-07-02,2-VERDE,SUM,Sumaré,9600
2025-07-03,2-VERDE,SUM,Sumaré,9400
2025-07-04,2-VERDE,SUM,Sumaré,8700
2025-07-05,2-VERDE,SUM,Sumaré,4300
2025-07-06,2-VERDE,SUM,Sumaré,2800
2025-07-07,2-VERDE,SUM,Sumaré,9000
2025-07-08,2-VERDE,SUM,Sumaré,9300
2025-07-09,2-VERDE,SUM,Sumaré,3500
2025-07-10,2-VERDE,SUM,Sumaré,9900
2025-07-11,2-VERDE,SUM,Sumaré,8100
2025-07-12,2-VERDE,SUM,Sumaré,4200
2025-07-13,2-VERDE,SUM,Sumaré,2500
2025-07-14,2-VERDE,SUM,Sumaré,8900
2025-07-15,2-VERDE,SUM,Sumaré,9700
2025-07-16,2-VERDE,SUM,Sumaré,9600
2025-07-17,2-VERDE,SUM,Sumaré,9600
2025-07-18,2-VERDE,SUM,Sumaré,8800
2025-07-19,2-VERDE,SUM,Sumaré,4200
2025-07-20,2-VERDE,SUM,Sumaré,2600
2025-07-21,2-VERDE,SUM,Sumaré,9100
2025-07-22,2-VERDE,SUM,Sumaré,9800
2025-07-23,2-VERDE,SUM,Sumaré,9200
2025-07-24,2-VERDE,SUM,Sumaré,9700
2025-07-25,2-VERDE,SUM,Sumaré,8800
2025-07-26,2-VERDE,SUM,Sumaré,3500
2025-07-27,2-VERDE,SUM,Sumaré,2600
2025-07-28,2-VERDE,SUM,Sumaré,8900
2025-07-29,2-VERDE,SUM,Sumaré,10100
2025-07-30,2-VERDE,SUM,Sumaré,10100
2025-07-31,2-VERDE,SUM,Sumaré,10400
2025-08-01,2-VERDE,SUM,Sumaré,9100
2025-08-02,2-VERDE,SUM,Sumaré,4300
2025-08-03,2-VERDE,SUM,Sumaré,3400
2025-08-04,2-VERDE,SUM,Sumaré,10100
2025-08-05,2-VERDE,SUM,Sumaré,10700
2025-08-06,2-VERDE,SUM,Sumaré,10800
2025-08-07,2-VERDE,SUM,Sumaré,10800
2025-08-08,2-VERDE,SUM,Sumaré,9800
2025-08-09,2-VERDE,SUM,Sumaré,4400
2025-08-10,2-VERDE,SUM,Sumaré,2200
2025-08-11,2-VERDE,SUM,Sumaré,10200
2025-08-12,2-VERDE,SUM,Sumaré,10000
2025-08-13,2-VERDE,SUM,Sumaré,11500
2025-08-14,2-VERDE,SUM,Sumaré,8800
2025-08-15,2-VERDE,SUM,Sumaré,10100
2025-08-16,2-VERDE,SUM,Sumaré,4800
2025-08-17,2-VERDE,SUM,Sumaré,2900
2025-08-18,2-VERDE,SUM,Sumaré,10400
2025-08-19,2-VERDE,SUM,Sumaré,11100
2025-08-20,2-VERDE,SUM,Sumaré,11100
2025-08-21,2-VERDE,SUM,Sumaré,11200
2025-08-22,2-VERDE,SUM,Sumaré,9900
2025-08-23,2-VERDE,SUM,Sumaré,4400
2025-08-24,2-VERDE,SUM,Sumaré,2600
2025-08-25,2-VERDE,SUM,Sumaré,10400
2025-08-26,2-VERDE,SUM,Sumaré,10900
2025-08-27,2-VERDE,SUM,Sumaré,9500
2025-08-28,2-VERDE,SUM,Sumaré,11100
2025-08-29,2-VERDE,SUM,Sumaré,9900
2025-08-30,2-VERDE,SUM,Sumaré,4800
2025-08-31,2-VERDE,SUM,Sumaré,2700
2025-09-01,2-VERDE,SUM,Sumaré,10200
2025-09-02,2-VERDE,SUM,Sumaré,11000
2025-09-03,2-VERDE,SUM,Sumaré,11000
2025-09-04,2-VERDE,SUM,Sumaré,10100
2025-09-05,2-VERDE,SUM,Sumaré,10200
2025-09-06,2-VERDE,SUM,Sumaré,4400
2025-09-07,2-VERDE,SUM,Sumaré,3100
2025-09-08,2-VERDE,SUM,Sumaré,10300
2025-09-09,2-VERDE,SUM,Sumaré,11000
2025-09-10,2-VERDE,SUM,Sumaré,11000
2025-09-11,2-VERDE,SUM,Sumaré,11100
2025-09-12,2-VERDE,SUM,Sumaré,10100
2025-09-13,2-VERDE,SUM,Sumaré,4900
2025-09-14,2-VERDE,SUM,Sumaré,3100
2025-09-15,2-VERDE,SUM,Sumaré,10300
2025-09-16,2-VERDE,SUM,Sumaré,10900
2025-09-17,2-VERDE,SUM,Sumaré,10700
2025-09-18,2-VERDE,SUM,Sumaré,10700
2025-09-19,2-VERDE,SUM,Sumaré,9900
2025-09-20,2-VERDE,SUM,Sumaré,4300
2025-09-21,2-VERDE,SUM,Sumaré,4500
2025-09-22,2-VERDE,SUM,Sumaré,9700
2025-09-23,2-VERDE,SUM,Sumaré,10400
2025-09-24,2-VERDE,SUM,Sumaré,10600
2025-09-25,2-VERDE,SUM,Sumaré,10700
2025-09-26,2-VERDE,SUM,Sumaré,9700
2025-09-27,2-VERDE,SUM,Sumaré,4600
2025-09-28,2-VERDE,SUM,Sumaré,2500
2025-09-29,2-VERDE,SUM,Sumaré,10200
2025-09-30,2-VERDE,SUM,Sumaré,10900
2025-10-01,2-VERDE,SUM,Sumaré,11000
2025-10-02,2-VERDE,SUM,Sumaré,10600
2025-10-03,2-VERDE,SUM,Sumaré,9800
2025-10-04,2-VERDE,SUM,Sumaré,4200
2025-10-05,2-VERDE,SUM,Sumaré,2900
2025-10-06,2-VERDE,SUM,Sumaré,10200
2025-10-07,2-VERDE,SUM,Sumaré,10700
2025-10-08,2-VERDE,SUM,Sumaré,10800
2025-10-09,2-VERDE,SUM,Sumaré,10700
2025-10-10,2-VERDE,SUM,Sumaré,9500
2025-10-11,2-VERDE,SUM,Sumaré,4300
2025-10-12,2-VERDE,SUM,Sumaré,2500
2025-10-13,2-VERDE,SUM,Sumaré,8500
2025-10-14,2-VERDE,SUM,Sumaré,10500
2025-10-15,2-VERDE,SUM,Sumaré,10500
2025-10-16,2-VERDE,SUM,Sumaré,10800
2025-10-17,2-VERDE,SUM,Sumaré,9700
2025-10-18,2-VERDE,SUM,Sumaré,4100
2025-10-19,2-VERDE,SUM,Sumaré,2300
2025-10-20,2-VERDE,SUM,Sumaré,10100
2025-10-21,2-VERDE,SUM,Sumaré,10500
2025-10-22,2-VERDE,SUM,Sumaré,11000
2025-10-23,2-VERDE,SUM,Sumaré,11000
2025-10-24,2-VERDE,SUM,Sumaré,9800
2025-10-25,2-VERDE,SUM,Sumaré,4400
2025-10-26,2-VERDE,SUM,Sumaré,2600
2025-10-27,2-VERDE,SUM,Sumaré,9600
2025-10-28,2-VERDE,SUM,Sumaré,9300
2025-10-29,2-VERDE,SUM,Sumaré,10300
2025-10-30,2-VERDE,SUM,Sumaré,10800
2025-10-31,2-VERDE,SUM,Sumaré,9700
2025-11-01,2-VERDE,SUM,Sumaré,4400
2025-11-02,2-VERDE,SUM,Sumaré,2000
2025-11-03,2-VERDE,SUM,Sumaré,10100
2025-11-04,2-VERDE,SUM,Sumaré,10900
2025-11-05,2-VERDE,SUM,Sumaré,11000
2025-11-06,2-VERDE,SUM,Sumaré,10900
2025-11-07,2-VERDE,SUM,Sumaré,10000
2025-11-08,2-VERDE,SUM,Sumaré,4300
2025-11-09,2-VERDE,SUM,Sumaré,2700
2025-11-10,2-VERDE,SUM,Sumaré,10400
2025-11-11,2-VERDE,SUM,Sumaré,11100
2025-11-12,2-VERDE,SUM,Sumaré,11200
2025-11-13,2-VERDE,SUM,Sumaré,11100
2025-11-14,2-VERDE,SUM,Sumaré,10000
2025-11-15,2-VERDE,SUM,Sumaré,4000
2025-11-16,2-VERDE,SUM,Sumaré,3000
2025-11-17,2-VERDE,SUM,Sumaré,10000
2025-11-18,2-VERDE,SUM,Sumaré,10800
2025-11-19,2-VERDE,SUM,Sumaré,10900
2025-11-20,2-VERDE,SUM,Sumaré,3700
2025-11-21,2-VERDE,SUM,Sumaré,6500
2025-11-22,2-VERDE,SUM,Sumaré,4000
2025-11-23,2-VERDE,SUM,Sumaré,2600
2025-11-24,2-VERDE,SUM,Sumaré,9900
2025-11-25,2-VERDE,SUM,Sumaré,10700
2025-11-26,2-VERDE,SUM,Sumaré,11000
2025-11-27,2-VERDE,SUM,Sumaré,10900
2025-11-28,2-VERDE,SUM,Sumaré,10200
2025-11-29,2-VERDE,SUM,Sumaré,4700
2025-11-30,2-VERDE,SUM,Sumaré,2800
2025-12-01,2-VERDE,SUM,Sumaré,9800
2025-12-02,2-VERDE,SUM,Sumaré,10700
2025-12-03,2-VERDE,SUM,Sumaré,10900
2025-12-04,2-VERDE,SUM,Sumaré,10900
2025-12-05,2-VERDE,SUM,Sumaré,10200
2025-12-06,2-VERDE,SUM,Sumaré,4900
2025-12-07,2-VERDE,SUM,Sumaré,3700
2025-12-08,2-VERDE,SUM,Sumaré,9900
2025-12-09,2-VERDE,SUM,Sumaré,11000
2025-12-10,2-VERDE,SUM,Sumaré,10800
2025-12-11,2-VERDE,SUM,Sumaré,10500
2025-12-12,2-VERDE,SUM,Sumaré,9500
2025-12-13,2-VERDE,SUM,Sumaré,4700
2025-12-14,2-VERDE,SUM,Sumaré,3300
2025-12-15,2-VERDE,SUM,Sumaré,9900
2025-12-16,2-VERDE,SUM,Sumaré,10500
2025-12-17,2-VERDE,SUM,Sumaré,10400
2025-12-18,2-VERDE,SUM,Sumaré,10100
2025-12-19,2-VERDE,SUM,Sumaré,9200
2025-12-20,2-VERDE,SUM,Sumaré,4300
2025-12-21,2-VERDE,SUM,Sumaré,2600
2025-12-22,2-VERDE,SUM,Sumaré,7100
2025-12-23,2-VERDE,SUM,Sumaré,6400
2025-12-24,2-VERDE,SUM,Sumaré,2500
